glamupe_id,glamupe_name,glamupe_ingredients,glamupe_photo_url,glamupe_category_id
962,"Make Up Gallery Keep on Glowing Illuminating Foundation","Aqua, Ethylhexyl Palmitate, Propylene Glycol, Cetyl Alcohol, Glyceryl Stearate, Mica, Talc, Phenoxyethanol, PEG-75 Stearate, Polyacrylamide, Ceteth-20, Steareth-20, C13-14 Isoparaffin, Xanthan Gum, Benzoic Acid, Disodium EDTA, Dehydroacetic Acid, Tocopheryl Acetate, C9-11 Pareth-6, Ethylhexylglycerin, Ascorbyl Palmitate, Maris Sal, Retinyl Palmitate, Tocopherol, [+/​-Ci 77891, Ci 77491, Ci 77492, Ci 77499), Tocopheryl Acetate, Tocopherol, Retinyl Palmitate, Talc, Ascorbyl Palmitate, Disodium EDTA, Mica, [+/​-Ci 77891, Ci 77491, Ci 77492, Ci 77499), Ethylhexyl Palmitate, Cetyl Alcohol, Glyceryl Stearate, C13-14 Isoparaffin, Glyceryl Stearate, Ceteth-20, Steareth-20, C9-11 Pareth-6, Propylene Glycol, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Ethylhexylglycerin, Aqua, Propylene Glycol, C13-14 Isoparaffin, PEG-75 Stearate, Ceteth-20, Ceteth-20, Steareth-20, C9-11 Pareth-6, Cetyl Alcohol, Polyacrylamide, C13-14 Isoparaffin, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/2c0c94f3-f113-4642-8f6b-70301cd3bf9e/products/makeup-gallery-illuminating-foundation/makeup-gallery-illuminating-foundation_front_photo_original.jpeg,1
963,"Bobbi Brown Intensive Skin Serum Foundation Spf40","Water\Aqua\Eau, Octinoxate (3.9%), Titanium Dioxide (6.1%), Zinc Oxide (3.8%), Dimethicone, Cetyl PEG/​PPG-10/​1 Dimethicone, Dimethicone Silylate, Methyl Trimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Magnesium Sulfate, Sodium Lactate, Triethoxycaprylylsilane, Dimethicone/​PEG-10/​15 Crosspolymer, Methicone, Potassium Sorbate, Dextrin, Silica, Disodium EDTA, Butyloctyl Salicylate, Isononyl Isononanoate, Butylene Glycol, Diethylhexyl Succinate, Octyldodecyl Neopentanoate, Dipentaerythrityl Tri-Polyhydroxystearate, Acetyl Hexapeptide-8, Glycerin, Hydrolyzed Wheat Protein/​PVP Crosspolymer, Caprylyl Glycol, Sodium PCA, Dimethicone Crosspolymer-3, Sodium Hyaluronate, Citrullus Vulgaris (Watermelon) Fruit Extract, Laminaria Saccharina Extract, Litchi Chinensis Seed Extract, Lens Esculenta (Lentil) Fruit Extract, Artemia Extract, Cordyceps Sinensis Extract, Pyrus Malus (Apple) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Sasa Veitchii Extract, Thermus Thermophillus Ferment, Tocopheryl Acetate, Phenoxyethanol, Dipropylene Glycol, Linalool, Mica, Ci 77891 (Titanium Dioxide), Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Citrullus Vulgaris (Watermelon) Fruit Extract, Cordyceps Sinensis Extract, Tocopheryl Acetate, Acetyl Hexapeptide-8, Glycerin, Sodium PCA, Sodium Hyaluronate, Laminaria Saccharina Extract, Octinoxate (3.9%), Titanium Dioxide (6.1%), Zinc Oxide (3.8%), Lavandula Angustifolia (Lavender) Oil, Sodium Lactate, Disodium EDTA, Titanium Dioxide (6.1%), Mica, Ci 77891 (Titanium Dioxide), Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Dimethicone, Methicone, Isononyl Isononanoate, Diethylhexyl Succinate, Octyldodecyl Neopentanoate, Dipentaerythrityl Tri-Polyhydroxystearate, Caprylyl Glycol, Cordyceps Sinensis Extract, Cetyl PEG/​PPG-10/​1 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Dimethicone/​PEG-10/​15 Crosspolymer, Sodium Lactate, Dextrin, Butylene Glycol, Acetyl Hexapeptide-8, Glycerin, Caprylyl Glycol, Sodium PCA, Sodium Hyaluronate, Laminaria Saccharina Extract, Lens Esculenta (Lentil) Fruit Extract, Cordyceps Sinensis Extract, Pyrus Malus (Apple) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Linalool, Potassium Sorbate, Phenoxyethanol, Water\Aqua\Eau, Methyl Trimethicone, Butyloctyl Salicylate, Butylene Glycol, Diethylhexyl Succinate, Dipropylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Magnesium Sulfate, Dextrin, Silica",https://incidecoder-content.storage.googleapis.com/56195cf4-e66b-49bc-974b-8b29f4c80129/products/bobbi-brown-intensive-skin-serum-foundation-spf40-2/bobbi-brown-intensive-skin-serum-foundation-spf40-2_front_photo_original.jpeg,1
964,"Bobbi Brown Intensive Skin Serum Foundation SPF40","Octinoxate (3.9%), Titanium Dioxide (6.1%), Zinc Oxide (3.8%), Water\Aqua\Eau, Dimethicone, Octyldodecyl Neopentanoate, Butyloctyl Salicylate, Isononyl Isononanoate, Methyl Trimethicone, Butylene Glycol, Diethylhexyl Succinate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Cetyl PEG/​PPG-10/​1 Dimethicone, Magnesium Sulfate, Dipentaerythrityl Tri-Polyhydroxystearate, Citrullus Vulgaris (Watermelon) Fruit Extract, Laminaria Saccharina Extract, Litchi Chinensis Seed Extract, Lens Esculenta (Lentil) Fruit Extract, Artemia Extract, Cordyceps Sinensis Extract, Pyrus Malus (Apple) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Sasa Veitchii Extract, Thermus Thermophillus Ferment, Dimethicone Silylate, Sodium Lactate, Acetyl Hexapeptide-8, Tocopheryl Acetate, Glycerin, Hydrolyzed Wheat Protein/​PVP Crosspolymer, Caprylyl Glycol, Sodium PCA, Methicone, Dimethicone/​PEG-10/​15 Crosspolymer, Triethoxycaprylylsilane, Dimethicone Crosspolymer-3, Sodium Hyaluronate, Potassium Sorbate, Dipropylene Glycol, Dextrin, Silica, Disodium EDTA, Linalool, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492),Iron Oxides (Ci 77491),Iron Oxides (Ci 77499), Citrullus Vulgaris (Watermelon) Fruit Extract, Cordyceps Sinensis Extract, Tocopheryl Acetate, Acetyl Hexapeptide-8, Glycerin, Sodium PCA, Sodium Hyaluronate, Laminaria Saccharina Extract, Octinoxate (3.9%), Titanium Dioxide (6.1%), Zinc Oxide (3.8%), Lavandula Angustifolia (Lavender) Oil, Sodium Lactate, Disodium EDTA, Titanium Dioxide (6.1%), Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492),Iron Oxides (Ci 77491),Iron Oxides (Ci 77499), Dimethicone, Octyldodecyl Neopentanoate, Isononyl Isononanoate, Diethylhexyl Succinate, Dipentaerythrityl Tri-Polyhydroxystearate, Cordyceps Sinensis Extract, Caprylyl Glycol, Methicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Cetyl PEG/​PPG-10/​1 Dimethicone, Dimethicone/​PEG-10/​15 Crosspolymer, Butylene Glycol, Laminaria Saccharina Extract, Lens Esculenta (Lentil) Fruit Extract, Cordyceps Sinensis Extract, Pyrus Malus (Apple) Fruit Extract, Sodium Lactate, Acetyl Hexapeptide-8, Glycerin, Caprylyl Glycol, Sodium PCA, Sodium Hyaluronate, Dextrin, Lavandula Angustifolia (Lavender) Oil, Linalool, Potassium Sorbate, Phenoxyethanol, Water\Aqua\Eau, Butyloctyl Salicylate, Methyl Trimethicone, Butylene Glycol, Diethylhexyl Succinate, Dipropylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-4, Cetyl PEG/​PPG-10/​1 Dimethicone, Magnesium Sulfate, Dextrin, Silica",https://incidecoder-content.storage.googleapis.com/0aa5862b-4ecf-4fee-b40e-2e08ef7e778f/products/bobbi-brown-intensive-skin-serum-foundation-spf40/bobbi-brown-intensive-skin-serum-foundation-spf40_front_photo_original.jpeg,1
965,"Elizabeth Arden Flawless Finish Skincaring Liquid Foundation","Cyclohexasiloxane, Aqua/​Water/​Eau, Trimethylsiloxysilicate, Ethylhexyl Methoxycinnamate, PEG-10 Dimethicone, Titanium Dioxide, Butylene Glycol, Dimethicone, Phenyl Trimethicone, PEG/​PPG-18/​18 Dimethicone, Glycerin, Cyclopentasiloxane, 1,2-Hexanediol, Alcohol Denat, Aloe Barbadensis Leaf Juice, Alumina, Caprylyl Glycol, Carbomer, Centaurea Cyanus Flower Extract, Ceramide AP, Ceramide EOP, Ceramide NP, Chamomilla Recutita (Matricaria) Flower Extract, Cholesterol, Cucumis Sativus (Cucumber) Seed Extract, Cymbidium Grandiflorum (Orchid) Flower Extract, Dimethicone/​Silsesquioxane Copolymer, Dimethiconol, Disteardimonium Hectorite, Hexylene Glycol, Hibiscus Sabdariffa Flower Extract, Hydrogen Dimethicone, Lactobacillus/​Eriodictyon Californicum Ferment Extract, Lavandula Angustifolia (Lavender) Flower Extract, Lecithin, Lilium Candidum Bulb Extract, Magnesium Sulfate, Maltodextrin, Malva Sylvestris (Mallow) Extract, Maris Sal/​Sea Salt/​Sel Marin, Methicone, Mica, Morus Alba Bark Extract, Nelumbo Nucifera Flower Extract, Nymphaea Alba Flower Extract, Phytosphingosine, Polyquaternium-51, Polysilicone-11, Pullulan, Sclerotium Gum, Serica/​Silk/​Soie, Silica, Sodium Carrageenan, Sodium Hyaluronate, Sodium Lauroyl Lactylate, Sodium PCA, Tetrahexyldecyl Ascorbate, Tetrasodium EDTA, Tocopheryl Acetate, Trehalose, Triethoxycaprylylsilane, Triethyl Citrate, Urea, Xanthan Gum, Zinc Oxide [Nano], Phenoxyethanol, Titanium Dioxide (Ci 77891), Phytosphingosine, Chamomilla Recutita (Matricaria) Flower Extract, Tetrahexyldecyl Ascorbate, Tocopheryl Acetate, Phytosphingosine, Tetrahexyldecyl Ascorbate, Glycerin, Ceramide AP, Ceramide EOP, Ceramide NP, Cholesterol, Phytosphingosine, Sodium Hyaluronate, Sodium PCA, Urea, Aloe Barbadensis Leaf Juice, Chamomilla Recutita (Matricaria) Flower Extract, Malva Sylvestris (Mallow) Extract, Ethylhexyl Methoxycinnamate, Titanium Dioxide, Zinc Oxide [Nano], Alumina, Alcohol Denat, Phytosphingosine, Tetrasodium EDTA, Titanium Dioxide, Mica, Titanium Dioxide (Ci 77891), Cyclohexasiloxane, Trimethylsiloxysilicate, Dimethicone, Phenyl Trimethicone, Cyclopentasiloxane, Caprylyl Glycol, Cholesterol, Dimethiconol, Lecithin, Malva Sylvestris (Mallow) Extract, Methicone, PEG-10 Dimethicone, PEG/​PPG-18/​18 Dimethicone, Hexylene Glycol, Lecithin, Sodium Lauroyl Lactylate, Butylene Glycol, Glycerin, Aloe Barbadensis Leaf Juice, Caprylyl Glycol, Dimethiconol, Lactobacillus/​Eriodictyon Californicum Ferment Extract, Polyquaternium-51, Sodium Hyaluronate, Sodium PCA, Trehalose, Urea, Hexylene Glycol, Triethyl Citrate, Phenoxyethanol, Cyclohexasiloxane, Aqua/​Water/​Eau, Butylene Glycol, Cyclopentasiloxane, 1,2-Hexanediol, Alcohol Denat, Hexylene Glycol, Hexylene Glycol, Lavandula Angustifolia (Lavender) Flower Extract, Alcohol Denat, Alumina, Carbomer, Disteardimonium Hectorite, Magnesium Sulfate, Sclerotium Gum, Silica, Sodium Carrageenan, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/a17b53c4-e6b8-4fcd-9045-8a466b2663b3/products/elizabeth-arden-flawless-finish-skincaring-liquid-foundation/elizabeth-arden-flawless-finish-skincaring-liquid-foundation_front_photo_original.jpeg,1
966,"trend IT UP Hydro Stay Silky Serum Foundation","Aqua, Dimethicone, Zinc Oxide, Isododecane, C11-12 Isoparaffin, Cetyl PEG/​PPG-10/​1 Dimethicone, Glycerin, Phenyl Trimethicone, Polyglyceryl-4 Isostearate, Sorbitan Isostearate, Trimethylsiloxysilicate, Polypropylsilsesquioxane, Magnesium Sulfate, Silica, Tocopheryl Acetate, Phenoxyethanol, Panthenol, Disteardimonium Hectorite, Mica, Sodium Dehydroacetate, Parfum, Hydroxyethylcellulose, Aluminum Hydroxide, Talc, Benzoic Acid, Triethoxycaprylylsilane, Alcohol Denat, Dehydroacetic Acid, Sodium Hyaluronate, Biotin, Linalool, Ethylhexylglycerin, Ci 77891, Ci 77492, Ci 77491, Ci 77499, Tocopheryl Acetate, Glycerin, Sodium Hyaluronate, Panthenol, Zinc Oxide, Talc, Alcohol Denat, Mica, Ci 77891, Ci 77492, Ci 77491, Ci 77499, Dimethicone, Isododecane, Phenyl Trimethicone, Trimethylsiloxysilicate, Aluminum Hydroxide, Cetyl PEG/​PPG-10/​1 Dimethicone, Polyglyceryl-4 Isostearate, Sorbitan Isostearate, Glycerin, Panthenol, Aluminum Hydroxide, Sodium Hyaluronate, Parfum, Linalool, Phenoxyethanol, Sodium Dehydroacetate, Benzoic Acid, Dehydroacetic Acid, Ethylhexylglycerin, Aqua, Isododecane, C11-12 Isoparaffin, Alcohol Denat, Cetyl PEG/​PPG-10/​1 Dimethicone, Magnesium Sulfate, Silica, Disteardimonium Hectorite, Hydroxyethylcellulose, Aluminum Hydroxide, Alcohol Denat",https://incidecoder-content.storage.googleapis.com/5fb06c01-193d-4ec3-b8e2-ce3509c9c1d6/products/trend-it-up-hydro-stay-silky-serum-foundation/trend-it-up-hydro-stay-silky-serum-foundation_front_photo_original.jpeg,1
967,"Elizabeth Arden Pure Finish Mineral Powder Foundation","Mica, Dimethicone, Nylon-12, Titanium Dioxide [Nano], Zinc Stearate, Silica, Squalane, Alumina, Sodium Chloride, Aloe Barbadensis Leaf Juice, Hydrogen Dimethicone, Magnesium Myristate, Methicone, Oryza Sativa (Rice) Starch, Retinyl Palmitate, Serica Powder/​Silk Powder/​Poudre De Soie, Tocopherol, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sodium Dehydroacetate, Sodium Sulfite, Tocopherol, Retinyl Palmitate, Squalane, Aloe Barbadensis Leaf Juice, Titanium Dioxide [Nano], Alumina, Citric Acid, Mica, Titanium Dioxide [Nano], Zinc Stearate, Dimethicone, Squalane, Methicone, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sodium Dehydroacetate, Sodium Sulfite, Nylon-12, Zinc Stearate, Silica, Alumina, Sodium Chloride, Magnesium Myristate, Oryza Sativa (Rice) Starch",https://incidecoder-content.storage.googleapis.com/814001cb-04d4-44ee-a5ab-f0aca05796fc/products/elizabeth-arden-pure-finish-mineral-powder-foundation/elizabeth-arden-pure-finish-mineral-powder-foundation_front_photo_original.jpeg,1
968,"MAKE UP FOR EVER Ultra Hd Invisible Cover Foundation","Cyclopentasiloxane, Water, PEG-10 Dimethicone, Neopentyl Glycol Diethylhexanoate, Talc, Mica, Phenyl Trimethicone, Sodium Chloride, Lauroyl Lysine, Dimethicone Crosspolymer, Methylpropanediol, Glyceryl Caprylate, Propanediol, Disteardimonium Hectorite, Sucrose Palmitate, Phenoxyethanol, Sodium Myristoyl Glutamate, Alumina, Cyclohexasiloxane, Propylene Carbonate, Pentylene Glycol, Sorbitan Sesquioleate, Evodia Rutaecarpa Fruit Extract, Tocopheryl Acetate, Glyceryl Linoleate, Aluminum Hydroxide, Glycerin, Fragrance, Benzyl Alcohol, Benzyl Benzoate, Citric Acid, Potassium Sorbate, Sodium Hyaluronate, Tin Oxide, BHT, Tocopherol, Yellow 5/​Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Ultramarines (Ci 77007), Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Tocopheryl Acetate, Tocopherol, Glycerin, Sodium Hyaluronate, Talc, Alumina, Tin Oxide, Benzyl Benzoate, BHT, Citric Acid, Mica, Tin Oxide, Yellow 5/​Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Ultramarines (Ci 77007), Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Cyclopentasiloxane, Neopentyl Glycol Diethylhexanoate, Phenyl Trimethicone, Sucrose Palmitate, Cyclohexasiloxane, Glyceryl Linoleate, Aluminum Hydroxide, PEG-10 Dimethicone, Sucrose Palmitate, Sorbitan Sesquioleate, Glyceryl Linoleate, Propanediol, Pentylene Glycol, Aluminum Hydroxide, Glycerin, Sodium Hyaluronate, Fragrance, Benzyl Alcohol, Benzyl Benzoate, Glyceryl Caprylate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, BHT, Cyclopentasiloxane, Water, Methylpropanediol, Propanediol, Cyclohexasiloxane, Propylene Carbonate, Pentylene Glycol, Benzyl Alcohol, Benzyl Benzoate, Sucrose Palmitate, Sodium Myristoyl Glutamate, Sodium Myristoyl Glutamate, Sodium Chloride, Lauroyl Lysine, Dimethicone Crosspolymer, Disteardimonium Hectorite, Alumina, Propylene Carbonate, Aluminum Hydroxide, Benzyl Alcohol, Tin Oxide",https://incidecoder-content.storage.googleapis.com/2b0edd64-a733-460a-bc36-ff10f8e0ffde/products/make-up-for-ever-ultra-hd-invisible-cover-foundation-2/make-up-for-ever-ultra-hd-invisible-cover-foundation-2_front_photo_original.jpeg,1
969,"Maybelline New York Superstar Full Coverage Powder Foundation","Talc, Magnesium Stearate, Polymethyl Methacrylate, Synthetic Fluorphlogopite, Isononyl Isononanoate, Nylon-12, Hydrogenated Polydecene, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Diphenyl Dimethicone/​Vinyl Diphenyl Dimethicone/​Silsesquioxane Crosspolymer, Aluminum Hydroxide, Dimethicone, Perfluorooctyl Triethoxysilane, Ethylhexylglycerin, Lauroyl Lysine, Methicone, Hydrogenated Palm Oil, Palmitoyl Proline, Glycerin, Hydrogen Dimethicone, Aqua/​Water/​Eau, Sodium Palmitoyl Sarcosinate, Magnesium Palmitoyl Glutamate, Palmitic Acid, Phenoxyethanol, Moringa Oleifera Seed Extract, Disodium Phosphate, Citric Acid, Tocopherol, Ci 77891/​Titanium Dioxide, Mica, Ci 77491, Ci 77492, Ci 77499/​Iron Oxides, Tocopherol, Glycerin, Talc, Disodium Phosphate, Citric Acid, Magnesium Stearate, Ci 77891/​Titanium Dioxide, Mica, Ci 77491, Ci 77492, Ci 77499/​Iron Oxides, Isononyl Isononanoate, Hydrogenated Polydecene, Aluminum Hydroxide, Dimethicone, Methicone, Hydrogenated Palm Oil, Palmitic Acid, Hydrogenated Palm Oil, Palmitic Acid, Magnesium Stearate, Aluminum Hydroxide, Glycerin, Hydrogenated Polydecene, Ethylhexylglycerin, Phenoxyethanol, Palmitic Acid, Hydrogenated Polydecene, Aqua/​Water/​Eau, Sodium Palmitoyl Sarcosinate, Synthetic Fluorphlogopite, Nylon-12, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Diphenyl Dimethicone/​Vinyl Diphenyl Dimethicone/​Silsesquioxane Crosspolymer, Aluminum Hydroxide, Lauroyl Lysine, Hydrogenated Palm Oil",https://incidecoder-content.storage.googleapis.com/e35b3ed9-6ac0-46e2-b2ee-969ef7a4e090/products/maybelline-new-york-superstar-full-coverage-powder-foundation/maybelline-new-york-superstar-full-coverage-powder-foundation_front_photo_original.jpeg,1
970,"ZUII Organic Certified Organic Flora Liquid Foundation","Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Aqua, Calendula Officinalis (Calendula) Oil*, Glycerine**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Mica, Lonicera Caprifolium (Honeysuckle) Flower Extract, Citrus Aurantium Dulcis (Orange) Peel Oil*, Rosa Damascena (Rose) Flower Oil*, Cymbopogon Martini (Palmarosa) Oil*, Pelargonium Graveolens (Geranium) Flower Oil, Daucus Carota (Carrot) Sativa Seed Oil*, Chamomilla Recutita (Chamomile) Flower Extract, Equisetum Arvense (Horsetail) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Glyceryl Stearate, Cetearyl Alcohol, Tocopherol, Ascorbyl Palmitate, CI 77947 (Zinc Oxide), Ci 75470, Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ci 77007 (Ultramarines), Rosa Damascena (Rose) Flower Oil*, Chamomilla Recutita (Chamomile) Flower Extract, Tocopherol, Glycerine**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Chamomilla Recutita (Chamomile) Flower Extract, Equisetum Arvense (Horsetail) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Rosa Damascena (Rose) Flower Oil*, Ascorbyl Palmitate, Mica, CI 77947 (Zinc Oxide), Ci 75470, Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ci 77007 (Ultramarines), Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Daucus Carota (Carrot) Sativa Seed Oil*, Equisetum Arvense (Horsetail) Extract*, Glyceryl Stearate, Cetearyl Alcohol, Glyceryl Stearate, Cetearyl Alcohol, Glycerine**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Calendula Officinalis (Calendula) Oil*, Lonicera Caprifolium (Honeysuckle) Flower Extract, Citrus Aurantium Dulcis (Orange) Peel Oil*, Rosa Damascena (Rose) Flower Oil*, Pelargonium Graveolens (Geranium) Flower Oil, Aqua, Cetearyl Alcohol, Cetearyl Alcohol",https://incidecoder-content.storage.googleapis.com/6ca2909c-dcc6-4034-b674-67a9d7b959eb/products/zuii-organic-certified-organic-flora-liquid-foundation/zuii-organic-certified-organic-flora-liquid-foundation_front_photo_original.jpeg,1
971,"Sugar Cosmetics Drop The Base Serum Foundation","Dimethicone, Cyclohexasiloxane, Isododecane, Vinyl Dimethicone, Ethylhexyl Methoxycinnamate, Phenyl Trimethicone, Alaria Esculenta, Disteardimonium Hectorite, Isohexadecane, PEG-10 Dimethicone, Zinc Oxide, Polybutene, Talc, Propylene Carbonate, Cyclopentasiloxane, Parfum, Hydrogen Dimethicone, Ci 77891, Ci 77491, Ci 77492, Ci 77499, Ethylhexyl Methoxycinnamate, Zinc Oxide, Talc, Ci 77891, Ci 77491, Ci 77492, Ci 77499, Dimethicone, Cyclohexasiloxane, Isododecane, Phenyl Trimethicone, Isohexadecane, Cyclopentasiloxane, PEG-10 Dimethicone, Parfum, Cyclohexasiloxane, Isododecane, Isohexadecane, Propylene Carbonate, Cyclopentasiloxane, Vinyl Dimethicone, Disteardimonium Hectorite, Polybutene, Propylene Carbonate",https://incidecoder-content.storage.googleapis.com/5bfbfe50-3f97-4046-b7b5-1348abdbe855/products/sugar-cosmetics-drop-the-base-serum-foundation/sugar-cosmetics-drop-the-base-serum-foundation_front_photo_original.jpeg,1
972,"Yves Rocher Zero Shine Super Mat Foundation","Aqua/​Water/​Eau, Dimethicone, Isododecane, Silica (Silice), Propylheptyl Caprylate, Methylpropanediol, Glycerin, Centaurea Cyanus Flower Water (Eau De Fleurs De Bleuet), Pentylene Glycol, PEG/​PPG-18/​18 Dimethicone, Trisiloxane, Sorbitan Isostearate, Magnesium Sulfate, Silica Silylate, Lecithin, Disteardimonium Hectorite, Benzyl Alcohol, Parfum/​Fragrance, Ethylhexylglycerin, Dimethicone Crosspolymer, Propylene Carbonate, Scutellaria Baicalensis Root Extract (Extrait De Racine De Scutellaire), Xanthan Gum (Gomme De Xanthane), Sodium Benzoate, Potassium Sorbate, Citric Acid, Tocopherol, Hydrogenated Lecithin (Lecithine Hydrogene), Alumina, Magnesium Oxide, (May Contain/​Peut Contenir) Ci 77491 (Iron Oxides) (Oxyde De Fer), Ci 77492 (Iron Oxides) (Oxyde De Fer), Ci 77499 (Iron Oxides) (Oxyde De Fer), Ci 77891 (Titanium Dioxide), Scutellaria Baicalensis Root Extract (Extrait De Racine De Scutellaire), Tocopherol, Glycerin, Centaurea Cyanus Flower Water (Eau De Fleurs De Bleuet), Scutellaria Baicalensis Root Extract (Extrait De Racine De Scutellaire), Alumina, Scutellaria Baicalensis Root Extract (Extrait De Racine De Scutellaire), Citric Acid, Magnesium Oxide, (May Contain/​Peut Contenir) Ci 77491 (Iron Oxides) (Oxyde De Fer), Ci 77492 (Iron Oxides) (Oxyde De Fer), Ci 77499 (Iron Oxides) (Oxyde De Fer), Ci 77891 (Titanium Dioxide), Dimethicone, Isododecane, Propylheptyl Caprylate, Silica Silylate, Lecithin, Hydrogenated Lecithin (Lecithine Hydrogene), PEG/​PPG-18/​18 Dimethicone, Sorbitan Isostearate, Lecithin, Hydrogenated Lecithin (Lecithine Hydrogene), Glycerin, Pentylene Glycol, Scutellaria Baicalensis Root Extract (Extrait De Racine De Scutellaire), Benzyl Alcohol, Parfum/​Fragrance, Benzyl Alcohol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Aqua/​Water/​Eau, Isododecane, Methylpropanediol, Pentylene Glycol, Benzyl Alcohol, Propylene Carbonate, Silica (Silice), Magnesium Sulfate, Silica Silylate, Disteardimonium Hectorite, Benzyl Alcohol, Dimethicone Crosspolymer, Propylene Carbonate, Xanthan Gum (Gomme De Xanthane), Alumina",https://incidecoder-content.storage.googleapis.com/0d59f107-3d21-42db-8e93-23c7e6b398ed/products/yves-rocher-fond-de-teint-super-mat-zero-brillance/yves-rocher-fond-de-teint-super-mat-zero-brillance_front_photo_original.jpeg,1
